Comment,Published At,Like Count,Reply Count,Video Title
"I really have some vivid memories from visiting the zoo in the city where my grandma lives. I used to be extremely excited to see some massive animals that (to be honest) I had seen in different science books. It was such a huge opportunity for my little brother and me to detach from the chaotic urban area as well. Unfortunately, I have to say that this zoo has become much emptier these days, and the only things left are some bears and (probably) some aquariums filled with little fish. However, this place didn&#39;t used to be a huge one where there had been so many species like lions or even elephants, but maybe one where people usually hung out, considering that there is a gigantic park right before you enter the zoo. I haven&#39;t visited this zoo since 2019, but I still have a deep feeling that this place is not popular anymore, as most animals died from natural causes. Over time, my perspective on animals kept in zoos has changed dramatically. When I was a child, visiting a place like this was the only opportunity to see them in real life, but now I feel deeply disappointed by the way they are treated.",2025-05-08T10:10:13Z,30,1,should_animals_be_kept_in_zoos_6_minute_english
Reply: They died and they had not had the change to reproduce then 🤔,2025-05-09T00:38:14Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
No. They have to be free.,2025-05-08T10:06:43Z,4,0,should_animals_be_kept_in_zoos_6_minute_english
NEVER,2025-05-08T09:51:25Z,5,0,should_animals_be_kept_in_zoos_6_minute_english
Only if they are in danger,2025-05-08T09:28:40Z,6,0,should_animals_be_kept_in_zoos_6_minute_english
they are the luckiest if they can receive good meals and medications     and be loved by the zoo keepers,2025-05-08T09:11:48Z,2,0,should_animals_be_kept_in_zoos_6_minute_english
Yes but we must create the best conditions for them as possible. And zoos should be under control,2025-05-08T09:03:49Z,3,0,should_animals_be_kept_in_zoos_6_minute_english
Thanks for your videos those are encouraged ourselves,2025-05-08T09:02:59Z,2,0,should_animals_be_kept_in_zoos_6_minute_english
I like your show❤,2025-05-08T09:00:15Z,3,1,should_animals_be_kept_in_zoos_6_minute_english
"Reply: We&#39;re glad to hear that! You can find more BBC Learning English podcasts on our website: <a href=""https://bit.ly/3RumTMw"">https://bit.ly/3RumTMw</a>",2025-05-08T09:35:08Z,1,0,should_animals_be_kept_in_zoos_6_minute_english
ensure best tracking system for projects progress,2025-05-08T08:55:16Z,5,0,should_animals_be_kept_in_zoos_6_minute_english
"Do you ❤ love learning about animals? Listen to this 6 Minute English box set all about 🦓🦒🦔 animals: <a href=""https://www.youtube.com/watch?v=3_X8Fr5qpSw"">https://youtu.be/3_X8Fr5qpSw</a>",2025-05-07T13:49:11Z,15,4,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
"Reply: As usual, it&#39;s been an absolute pleasure to listen to you guys and learn fascinating facts about animals!",2025-05-07T14:14:23Z,0,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Reply: @@bbclearningenglish Yes. I love animals. So I listen to this 6 minute English box everyday.,2025-05-10T12:41:58Z,1,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
"Reply: @bbclearningenglish, why not a PDF file with the trascript of the episodes of BBC Learning English from the News?",2025-05-12T15:39:44Z,0,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
"Reply: @bbclearningenglish, why not a PDF file with the trascript of the episodes of BBC Learning English from the News?",2025-05-12T19:32:38Z,0,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Interesting vidéo of using the expression pack of bunch...but it&#39;s a little difficult folowing for me.<br>Thanks.,2025-05-15T07:04:45Z,0,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Why not a PDF file with the trascript of the episodes of BBC Learning English from the News?,2025-05-12T15:38:31Z,0,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Learning with BBC makes me feel pretty confident. Thanks a lot ❤,2025-05-12T05:48:59Z,0,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
I&#39;m so fascinated by marine life,2025-05-11T20:10:06Z,1,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
"My colleague were caught  on camera slacking off, but his work results packed a punch and made everyone surprise",2025-05-11T02:44:53Z,6,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Life would have been so much difficult without BBC learning english  <br>Thank you for teaching us English,2025-05-10T14:20:19Z,1,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
I&#39;m from Azerbaijan 🇦🇿,2025-05-10T09:39:34Z,1,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Form Viet Nam!,2025-05-09T11:53:21Z,0,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
From Uzbekistan 🇺🇿,2025-05-09T10:31:22Z,0,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
this very useful for me to improve my engish skills,2025-05-09T04:06:11Z,0,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
"I never heard the expression &quot;pack a punch&quot;. Interesting ways of using English. The more expressions we learn the more kind of native we&#39;ll sound. Not being pretentious, but that&#39;s something that at my age, quite old, I still love to achieve some day. Many thanks BBC teachers for the lesson.",2025-05-08T14:24:06Z,2,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
I&#39;m from Uzbekistan,2025-05-08T11:34:14Z,3,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
"I&#39;ve never slacked off BBC learning English because it&#39;s definitely worthwhile.<br>As always, thank you for your outstanding lesson！😊📝👓️",2025-05-08T11:06:40Z,2,2,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Reply: Thanks for learning English with us!,2025-05-08T14:26:18Z,2,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Reply: My pleasure. You rock！🤗​@@bbclearningenglish,2025-05-08T20:15:32Z,1,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
From Haiti 🇭🇹,2025-05-08T10:30:07Z,0,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
It&#39;s amazing. Thank you,2025-05-08T06:52:57Z,0,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
From korea!!!,2025-05-08T06:47:38Z,0,1,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Reply: 👋 Hello from London!,2025-05-08T09:32:47Z,1,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Thanks a lot 👍,2025-05-08T05:47:19Z,1,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
"No one answers my questions I believe that you will answer this question.<br><br>What is the difference in meaning which one is more correct and commonly used in English<br><br><br>The teacher explained a lesson to  the  students, showing a picture.<br><br>The teacher explained a lesson, to the students by showing a picture.<br><br>I am not sure when to add the preposition by to an ing clausee😢😢",2025-05-08T05:40:34Z,1,1,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Reply: &#39;The teacher explained a lesson to the students by showing a picture&#39; is the correct sentence. We can use &#39;by&#39; + gerund to explain how we do something eg &#39;I learnt English by practising every day&#39;.,2025-05-08T09:31:47Z,2,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Hello from Ukraine and thank you for the interesting information and rich vocabulary ❤,2025-05-08T05:36:57Z,2,1,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Reply: We&#39;re glad you enjoyed it!,2025-05-08T09:23:43Z,1,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
"From Mexico! I liked the video, it was pretty interesting!",2025-05-08T04:48:44Z,3,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
From Bangladesh.,2025-05-08T02:34:11Z,0,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Great...nice clip and effective,2025-05-08T02:31:43Z,1,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
"BBC Learning English is not slacking off a day, and always packs a punch of knowledge for us ❤",2025-05-07T23:36:52Z,2,1,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Reply: We&#39;re glad you think so!,2025-05-08T09:22:04Z,2,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
WOW it&#39;s really interesting to know that octopuses and fish work together but sometimes octopuses punish some fish when they slack off. That was caught on camera. Nice discovery.,2025-05-07T22:25:32Z,2,1,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
"Reply: 😊 Yes, octopuses are very interesting creatures! You can learn more about them in this episode of 6 Minute English: <a href=""https://www.youtube.com/watch?v=u6Ke0rdjKEg"">https://www.youtube.com/watch?v=u6Ke0rdjKEg</a>",2025-05-08T09:17:56Z,2,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
I’m from Morocco I like your content thank you for everything ❤,2025-05-07T21:45:07Z,1,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
From Bangladesh 🇧🇩,2025-05-07T17:34:35Z,4,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
From somalia🇸🇴 🤍💙,2025-05-07T17:02:31Z,8,6,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
"Reply: Hello,, bro,, Do u prepared for IELTS..?",2025-05-07T17:29:14Z,0,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Reply: Bangladesh,2025-05-07T18:52:24Z,2,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Reply: @@danuushmoha6056 same with u 🥰,2025-05-07T20:31:23Z,1,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Reply: Where you heard ?&quot;I&#39;m a captain now&quot; if you&#39;re Somalian,2025-05-07T22:34:30Z,0,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Reply: ​​@@TonyRashid-bd8ld  Capital city of mugadisho. M.a dhamantiina waa idin salaamey dadkeyga🙏,2025-05-08T18:22:27Z,0,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Love from Bangladesh! ❤🇧🇩,2025-05-07T16:27:17Z,2,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
"<a href=""https://www.youtube.com/watch?v=y3dttOboMnE&amp;t=220"">3:40</a> punching octopus, what does punching mean here? That the octopus is hitting? <br>And slack off is an expression i already knew because you guys talked about it in this video <a href=""https://www.youtube.com/watch?v=l5qMesQWSCE"">https://youtu.be/l5qMesQWSCE?si=J86Lk0pdQs8VmPH8</a>. Excellent video as usual.",2025-05-07T15:05:36Z,0,1,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
"Reply: 👍 Yes, you&#39;re right! &#39;punching octopus&#39; means that the octopus is hitting the fish.",2025-05-08T09:08:42Z,1,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Good luck 🔥,2025-05-07T14:57:18Z,1,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Octopus ....is Fish working ....with <br>Intelligence ...for Food and ....play <br>Against others fish...and Also Against man ...and Fisherman 🐙✌,2025-05-07T14:15:13Z,0,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
🥰 from PAKISTAN,2025-05-07T14:03:06Z,5,4,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Reply: I am from India,2025-05-07T14:49:34Z,2,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Reply: @@PapaNicolau-x8h nice to meet you,2025-05-07T15:19:24Z,2,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Reply: I am from Bangladesh 🎉,2025-05-07T16:20:21Z,2,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Reply: @@taslimabegum1576 oh,2025-05-08T13:18:13Z,0,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Superbe ❤️❤️❤😘🙏,2025-05-07T13:57:38Z,1,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
I am first,2025-05-07T13:48:15Z,1,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
Lovely bbc,2025-05-07T13:48:14Z,0,0,octopuses_and_fish_work_together_bbc_learning_english_from_the_news
✍️ Tell us about the last place you arrived!,2025-05-07T11:38:09Z,10,5,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Reply: I would like to arrive at BBC and meet all the beautiful hosts.😜,2025-05-07T11:55:05Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Reply: We&#39;ve  just arrived at the hotel I booked in Venice a few days ago.,2025-05-07T15:54:21Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Reply: kindly tell me the differences between cities and towns .,2025-05-08T03:43:45Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Reply: Arrived home,2025-05-08T10:55:17Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
"Reply: ​@@shahidactg1981 A city is a larger town and a town is a smaller city? I&#39;m not quite sure, actually.",2025-05-16T16:07:06Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I arrived in Paris,2025-05-19T04:37:09Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I arrived at work,2025-05-17T12:35:18Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I have arrived home,2025-05-17T10:41:41Z,1,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Arrive in cities/towns/villages/countries <br><br>Arrive at other places like cinema/park/school/work<br><br>Arrive home with no preposition,2025-05-16T16:05:35Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I arrived in Stockholm City at the end of last month.,2025-05-15T19:53:18Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I &#39;ve arrived home so busy,2025-05-14T10:26:05Z,1,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I arrived home last night 🌻,2025-05-13T12:02:44Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I&#39;d rather not arrive ! 💮🐗💮🐊 🤣😆,2025-05-13T10:18:29Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I have arrived school...,2025-05-13T07:23:32Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I&#39;ve arrived at Anagni the little town near to Rome.,2025-05-12T18:31:28Z,1,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I&#39;ve arrived home,2025-05-12T11:03:18Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Thanks,2025-05-12T10:48:56Z,1,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I arrived at your channel,2025-05-12T10:24:10Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I arrived in Ireland 🇮🇪 😊,2025-05-12T08:04:40Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Thanks ❤❤❤❤,2025-05-12T01:31:05Z,1,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I&#39;m greatful!,2025-05-11T17:40:53Z,1,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I arrived at the cinema. <br>I arrived at the airport.,2025-05-11T13:42:00Z,1,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I&#39;ve arrived in Nacala-Porto.,2025-05-11T08:41:38Z,1,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Congratulations on this informative and Powerful tip. Keep up the great work 🤏,2025-05-11T08:41:07Z,1,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I arrived in Europe. I arrived to street. She arrived home yesterday,2025-05-10T21:52:34Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I&#39;ve just arrived home sweet home.😂❤,2025-05-10T19:22:03Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
🎉,2025-05-10T18:54:11Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
❤I&#39;ve arrived home,2025-05-10T18:39:03Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
❤,2025-05-10T18:23:31Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Thank you BBC Learning English ❤,2025-05-10T17:49:52Z,1,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I have arrivet in nowhere no time noting,2025-05-10T17:10:12Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
What is the difference between city and town?,2025-05-10T14:56:47Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I’ve arrive home and I’m going to arrive in Spain on July 🎉,2025-05-10T14:31:29Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Iv arrived home,2025-05-10T10:39:53Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I  have just arrived home 😊,2025-05-10T03:18:45Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I&#39;ve arrived home,2025-05-10T01:19:37Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I&#39;ve arrive at airport very early  so I spent some time bought some food and drink to arrive home to have my braksfast . Saludos!!❤,2025-05-09T23:11:29Z,2,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I&#39;ve arrived at school,2025-05-09T17:19:13Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I arrived in China，and I arrived home,2025-05-09T15:07:07Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I arrived at mosque,2025-05-09T14:11:09Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
!!!!!,2025-05-09T12:09:23Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I&#39;ve arrived home. 🤗,2025-05-09T06:53:04Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Can you make difference between on and at,2025-05-09T01:46:40Z,0,1,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
"Reply: Try these :)<br>🌟 <a href=""https://www.youtube.com/watch?v=oBatJc1VZCE"">https://www.youtube.com/watch?v=oBatJc1VZCE</a><br>🌟<a href=""https://www.youtube.com/watch?v=aeQp9kNZDug"">https://www.youtube.com/watch?v=aeQp9kNZDug</a><br>🌟<a href=""https://www.youtube.com/watch?v=wkmKA2zGn6k"">https://www.youtube.com/watch?v=wkmKA2zGn6k</a>",2025-05-09T09:27:04Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Wow I always say arrive to 😅,2025-05-08T22:25:44Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Thank you❤,2025-05-08T18:00:05Z,1,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Super! 🎉 Thank you 🫶,2025-05-08T16:32:17Z,1,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
❤❤,2025-05-08T14:36:01Z,1,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
What if I say I am at home,2025-05-08T13:31:04Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I&#39;ve arrived in Bangladesh,2025-05-08T10:52:20Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Thank you for sharing❤❤❤❤,2025-05-08T09:25:24Z,4,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I&#39;ve arrived home  :),2025-05-08T07:44:39Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I have arrived in Almaty,2025-05-08T07:30:39Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
i never arrived home..,2025-05-08T07:27:25Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
❤,2025-05-08T07:27:03Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I&#39;d arrived in Pune last year.,2025-05-08T02:40:26Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I arrived in Tashkent 4 days ago,2025-05-08T02:29:50Z,0,2,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Reply: @@TheSensei-n6k <br>I’ve been there as a child. Nice place!👍🏻,2025-05-09T02:06:16Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Reply: @ЕленаЮркова-й2ь  I totally agree with that,2025-05-09T02:26:41Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I have arrived at the bbc learning to learn English,2025-05-08T00:23:37Z,1,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I&#39;ve arrived home. <br>Thank you!,2025-05-07T23:48:34Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I&#39;ve understood everthing,2025-05-07T22:59:01Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I arrived ten in the forest.,2025-05-07T21:34:36Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
"Neat! <br>Comprehensibly collected and nicely explained!<br>CONCLUSION: All three prepositional possibilities are respectively valid - in, at and no preposition.<br><br>If there is any, and if you can, kindly shed light on the rationale behind all three possibilities, as that would fix the rule forever, for all.<br>🙏",2025-05-07T20:48:54Z,4,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Great job 👏,2025-05-07T20:21:22Z,1,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Understandable. Thanks,2025-05-07T19:50:45Z,1,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Thank you🙌🏽,2025-05-07T19:45:54Z,1,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
İ have arrived home 😊 too,2025-05-07T19:06:36Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Why don&#39;t we use prepositions with home and we don&#39;t use it with house as well??,2025-05-07T18:11:12Z,0,1,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
"Reply: 😊 &#39;house&#39; is more literal and refers to the building that someone lives in, whereas &#39;home&#39; represents the emotional connection that someone has with the place they live.",2025-05-08T09:15:32Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
At,2025-05-07T18:09:24Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
👍👍👌👌👏👏👏,2025-05-07T16:53:17Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
What is the reason for these differences?,2025-05-07T16:29:11Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I&#39;ve arrived at the Town&#39;s main park.,2025-05-07T16:18:02Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I ‘ ve arrived at the shopping center,2025-05-07T16:15:24Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I&#39;ve arrived in Shymkent,2025-05-07T16:15:11Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
You always the best,2025-05-07T16:14:38Z,1,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I&#39;ve arrived at the toilet 😂😂,2025-05-07T16:08:06Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I have arrived at School,2025-05-07T15:33:48Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
👏👏👏👏,2025-05-07T15:33:26Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I&#39;ll arrive in México city next fall. I hope 😅,2025-05-07T15:30:00Z,0,1,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Reply: We hope you have a great time there!,2025-05-08T09:09:17Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I’ve arrived at hospital ( I’m an intern ),2025-05-07T15:12:04Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I arrived in Mandalay.,2025-05-07T15:10:06Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
What other words do not take a preposition at the beginning?,2025-05-07T14:51:30Z,0,1,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Reply: 😊 &#39;I arrived here&#39; and &#39;I arrived there&#39;.,2025-05-08T09:07:31Z,1,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Home sweet home needs nothing to be added 🏡,2025-05-07T14:39:07Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Thanks ❤,2025-05-07T14:23:03Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
i arrived at bank in this afternoon.,2025-05-07T13:35:08Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I &#39;ve arrived at home,2025-05-07T13:34:44Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I.v home,2025-05-07T13:22:42Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I have &quot;arrived &quot;in different countries recently by watching travelling vlogs 😁,2025-05-07T13:07:40Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
İ&#39;ve arrived home,2025-05-07T13:02:32Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
"🙇‍♀️ Apologies, this isn’t an example, but I do have a question. Would it be natural to say ‘I arrived at my place’ instead of ‘I arrived home’? 🤔Thank you very much.",2025-05-07T12:51:09Z,0,2,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
"Reply: 👍 Yes, you could say that!",2025-05-07T13:32:36Z,1,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Reply: @ Thank you so much!😊,2025-05-07T13:40:24Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I used to use &quot;at&quot; with the place home before. But now I got aware of using the preposition with home.,2025-05-07T12:43:12Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
"To me it has to be all in same word in or at just one. I think English needs one more Revolution and The more simplified the grammar of a language, the more it is preferred. For this reason, English has moved ahead of others and should continue to do so.",2025-05-07T12:43:10Z,1,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
"When I arrived in Tehran, I immediately moved to work. After arriving at work, I got caught up in some refurbishment and should be back home. When I arrived home, I was so exhausted that I just fell asleep.",2025-05-07T12:27:40Z,5,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I arrived at my condo in Petaling Jaya. There is a lot of lessons from the book of Merphy,2025-05-07T12:22:09Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I&#39;ve arrived home,2025-05-07T12:20:25Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I arrived at the chemist because I&#39;ve got a terrible headache 😢,2025-05-07T12:13:22Z,0,2,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Reply: Oh no! We hope you feel better soon!,2025-05-07T13:06:19Z,1,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Reply: @bbclearningenglish  thanks 😁,2025-05-07T14:05:27Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I arrived home this evening. 🙂,2025-05-07T11:53:34Z,1,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
Why home don&#39;t use any preposition?,2025-05-07T11:49:58Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
I&#39;ve arrived here to watch this short video by chance.,2025-05-07T11:40:03Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
"I arrived at the local supermarket to get some groceries.🛒 After shopping, I arrived home.🏡",2025-05-07T11:39:58Z,0,0,arrive_in_vs_arrive_at_vs_arrive_whats_the_difference_shorts
